District,Total,Date,Vac
Pudukkottai,153821.0,10-06-2021,27248.539
Ramanathapuram,128111.0,10-06-2021,6676.881783
Ranipet,89718.0,10-06-2021,6707.586949
Salem,517395.0,10-06-2021,42750.13076
Sivagangai,123974.0,10-06-2021,3562.463075
Tenkasi,119779.0,10-06-2021,8930.400746
Thanjavur,230463.0,10-06-2021,16372.4481
Theni,121377.0,10-06-2021,4472.488981
Thoothukudi,170850.0,10-06-2021,13737.4124
Tiruchirapalli,351191.0,10-06-2021,21089.34798
Tirunelveli,152162.0,10-06-2021,6332.745265
Tirupathur,124348.0,10-06-2021,7153.11302
Tiruppur,263239.0,10-06-2021,23676.57482
Tiruvallur,315069.0,10-06-2021,8456.64583
Tiruvannamalai,164091.0,10-06-2021,12939.97133
Tiruvarur,105969.0,10-06-2021,4292.041402
Vellore,238157.0,10-06-2021,14753.48801
Villupuram,175313.0,10-06-2021,8376.146618
Virudhunagar,294637.0,10-06-2021,15161.61352
Ariyalur,79075.0,11-06-2021,10508.57098
Chengalpattu,393854.0,11-06-2021,15407.52761
Chennai,2161941.0,11-06-2021,30449.87324
Coimbatore,671715.0,11-06-2021,19343.41
Cuddalore,228665.0,11-06-2021,8791.831995
Dharmapuri,150051.0,11-06-2021,9984.097412
Dindigul,226819.0,11-06-2021,10494.23814
Erode,242111.0,11-06-2021,10714.73459
Kallakurichi,105279.0,11-06-2021,7683.022679
Kancheepuram,143396.0,11-06-2021,12293.88521
Kanniyakumari,207991.0,11-06-2021,11163.23829
Karur,112444.0,11-06-2021,10444.4783
Krishnagiri,232924.0,11-06-2021,12365.03514
Madurai,374935.0,11-06-2021,9394.423205
Nagapattinam,118555.0,11-06-2021,7345.101108
Namakkal,240926.0,11-06-2021,32775.88151
The Nilgiris,200204.0,11-06-2021,8101.417032
Perambalur,61485.0,11-06-2021,3572.260642
Pudukkottai,154410.0,11-06-2021,27352.87709
Ramanathapuram,128111.0,11-06-2021,6676.881783
Ranipet,89718.0,11-06-2021,6707.586949
Salem,519472.0,11-06-2021,42921.74436
Sivagangai,124439.0,11-06-2021,3575.825113
Tenkasi,119779.0,11-06-2021,8930.400746
Thanjavur,232119.0,11-06-2021,16490.0929
Theni,122178.0,11-06-2021,4502.004158
Thoothukudi,170850.0,11-06-2021,13737.4124
Tiruchirapalli,352629.0,11-06-2021,21175.70123
Tirunelveli,152162.0,11-06-2021,6332.745265
Tirupathur,124348.0,11-06-2021,7153.11302
Tiruppur,263465.0,11-06-2021,23696.90199
Tiruvallur,316702.0,11-06-2021,8500.476555
Tiruvannamalai,165952.0,11-06-2021,13086.72701
Tiruvarur,106418.0,11-06-2021,4310.22716
Vellore,238858.0,11-06-2021,14796.91397
Villupuram,175404.0,11-06-2021,8380.494438
Virudhunagar,294637.0,11-06-2021,15161.61352
Ariyalur,83131.0,12-06-2021,11047.58791
Chengalpattu,398950.0,12-06-2021,15606.8826
Chennai,2184493.0,12-06-2021,30767.50704
Coimbatore,689897.0,12-06-2021,19866.99795
Cuddalore,242361.0,12-06-2021,9318.422995
Dharmapuri,157441.0,12-06-2021,10475.81343
Dindigul,237027.0,12-06-2021,10966.53183
Erode,243653.0,12-06-2021,10782.97652
Kallakurichi,113203.0,12-06-2021,8261.29823
Kancheepuram,147946.0,12-06-2021,12683.97404
Kanniyakumari,220316.0,12-06-2021,11824.74246
Karur,118697.0,12-06-2021,11025.29473
Krishnagiri,243066.0,12-06-2021,12903.43473
Madurai,380217.0,12-06-2021,9526.769728
Nagapattinam,120876.0,12-06-2021,7488.899173
Namakkal,252910.0,12-06-2021,34406.20022
The Nilgiris,207758.0,12-06-2021,8407.095761
Perambalur,65375.0,12-06-2021,3798.268512
Pudukkottai,160497.0,12-06-2021,28431.15546
Ramanathapuram,134640.0,12-06-2021,7017.159833
Ranipet,91585.0,12-06-2021,6847.169473
Salem,531791.0,12-06-2021,43939.61052
Sivagangai,132024.0,12-06-2021,3793.784382
Tenkasi,127406.0,12-06-2021,9499.049394
Thanjavur,244162.0,12-06-2021,17345.64625
Theni,126710.0,12-06-2021,4668.998894
Thoothukudi,175999.0,12-06-2021,14151.42432
Tiruchirapalli,368545.0,12-06-2021,22131.47191
Tirunelveli,161514.0,12-06-2021,6721.960928
Tirupathur,133415.0,12-06-2021,7674.691781
Tiruppur,279116.0,12-06-2021,25104.60402
Tiruvallur,328474.0,12-06-2021,8816.444279
Tiruvannamalai,178840.0,12-06-2021,14103.05545
Tiruvarur,116688.0,12-06-2021,4726.190934
Vellore,242622.0,12-06-2021,15030.08843
Villupuram,185184.0,12-06-2021,8847.765627
Virudhunagar,304065.0,12-06-2021,15646.76539
Ariyalur,86130.0,13-06-2021,11446.13618
Chengalpattu,406367.0,13-06-2021,15897.03487
Chennai,2201337.0,13-06-2021,31004.74648
Coimbatore,693546.0,13-06-2021,19972.07838
Cuddalore,249270.0,13-06-2021,9584.063855
Dharmapuri,166618.0,13-06-2021,11086.4329
Dindigul,241596.0,13-06-2021,11177.92582
Erode,254950.0,13-06-2021,11282.93049
Kallakurichi,118557.0,13-06-2021,8652.021009
Kancheepuram,151514.0,13-06-2021,12989.87227
Kanniyakumari,220701.0,13-06-2021,11845.40607
Karur,123327.0,13-06-2021,11455.35711
Krishnagiri,243711.0,13-06-2021,12937.67528
Madurai,387336.0,13-06-2021,9705.144376
Nagapattinam,124008.0,13-06-2021,7682.942923
Namakkal,264800.0,13-06-2021,36023.73104
The Nilgiris,211012.0,13-06-2021,8538.771507
Perambalur,66379.0,13-06-2021,3856.600621
Pudukkottai,164980.0,13-06-2021,29225.2941
Ramanathapuram,135539.0,13-06-2021,7064.013863
Ranipet,93904.0,13-06-2021,7020.544873
Salem,545456.0,13-06-2021,45068.69089
Sivagangai,134721.0,13-06-2021,3871.284204
Tenkasi,133694.0,13-06-2021,9967.865797
Thanjavur,249910.0,13-06-2021,17753.99307
Theni,131021.0,13-06-2021,4827.850241
Thoothukudi,182405.0,13-06-2021,14666.50693
Tiruchirapalli,382825.0,13-06-2021,22988.99927
Tirunelveli,164597.0,13-06-2021,6850.270582
Tirupathur,137194.0,13-06-2021,7892.078584
Tiruppur,283883.0,13-06-2021,25533.36355
Tiruvallur,338287.0,13-06-2021,9079.831237
Tiruvannamalai,182324.0,13-06-2021,14377.79849
Tiruvarur,124602.0,13-06-2021,5046.730108
Vellore,243043.0,13-06-2021,15056.16878
Villupuram,186093.0,13-06-2021,8891.196047
Virudhunagar,313080.0,13-06-2021,16110.66485
